,klient_id,wyksztalcenie,czy_samochod,czy_mieszkanie,plec,wynagrodzenie,wiek,czy_kupil,czy_w_bazie_klientow,liczba_zakupionych_wczesniej_produktow
4762,4762,srednie,1,1.0,1,10368.0,48.0,0,1,3.0
4763,4763,srednie,0,1.0,0,8265.0,44.0,0,1,11.0
4764,4764,wyzsze,1,1.0,0,7450.0,50.0,0,1,
4765,4765,srednie,1,1.0,0,8402.0,52.0,0,1,11.0
4766,4766,podstawowe,1,0.0,0,9750.0,52.0,0,1,6.0
4767,4767,wyzsze,1,1.0,1,6825.0,,0,0,8.0
4768,4768,wyzsze,1,1.0,0,6278.0,52.0,0,0,8.0
4769,4769,podstawowe,1,0.0,1,8758.0,50.0,0,1,6.0
4770,4770,wyzsze,1,1.0,0,6426.0,62.0,0,1,9.0
4771,4771,srednie,0,,1,6527.0,49.0,1,0,3.0
4772,4772,podstawowe,1,1.0,0,7890.0,55.0,0,1,11.0
4773,4773,srednie,1,0.0,0,9110.0,56.0,0,0,8.0
4774,4774,srednie,1,0.0,0,8111.0,48.0,0,1,2.0
4775,4775,wyzsze,1,0.0,0,8781.0,50.0,0,0,7.0
4776,4776,wyzsze,0,1.0,0,6110.0,41.0,0,1,8.0
4777,4777,podstawowe,1,0.0,0,9588.0,58.0,0,1,6.0
4778,4778,srednie,1,0.0,1,7508.0,,1,1,3.0
4779,4779,srednie,1,1.0,1,5254.0,58.0,0,1,11.0
4780,4780,srednie,1,0.0,0,8965.0,47.0,0,1,11.0
4781,4781,wyzsze,0,0.0,0,7338.0,56.0,0,1,8.0
4782,4782,srednie,1,0.0,1,6370.0,55.0,0,1,4.0
4783,4783,srednie,1,1.0,0,7274.0,55.0,0,0,8.0
4784,4784,podstawowe,1,1.0,0,8194.0,55.0,0,1,1.0
4785,4785,wyzsze,0,0.0,0,8055.0,51.0,0,1,27.0
4786,4786,srednie,0,0.0,1,4232.0,37.0,1,1,9.0
4787,4787,podstawowe,1,1.0,1,7824.0,59.0,0,1,11.0
4788,4788,podstawowe,1,1.0,0,9676.0,46.0,0,1,8.0
4789,4789,podstawowe,0,0.0,0,8081.0,61.0,0,1,7.0
4790,4790,podstawowe,0,0.0,0,7194.0,57.0,0,1,
4791,4791,wyzsze,1,1.0,1,8546.0,37.0,0,1,9.0
4792,4792,wyzsze,1,1.0,0,7418.0,48.0,0,1,10.0
4793,4793,srednie,0,0.0,0,6866.0,56.0,0,1,7.0
4794,4794,srednie,1,0.0,0,5729.0,56.0,0,0,
4795,4795,podstawowe,0,1.0,1,5801.0,52.0,1,1,5.0
4796,4796,srednie,1,0.0,1,7329.0,49.0,0,1,2.0
4797,4797,podstawowe,1,0.0,1,6312.0,34.0,0,1,
4798,4798,wyzsze,0,1.0,0,8473.0,61.0,0,1,13.0
4799,4799,wyzsze,1,1.0,0,6108.0,50.0,0,1,11.0
4800,4800,wyzsze,1,0.0,0,7850.0,38.0,0,1,13.0
4801,4801,podstawowe,1,1.0,1,7239.0,52.0,0,1,9.0
4802,4802,wyzsze,1,1.0,0,6467.0,40.0,0,1,12.0
4803,4803,wyzsze,0,1.0,0,9494.0,44.0,0,1,
4804,4804,srednie,0,1.0,1,10355.0,55.0,1,1,12.0
4805,4805,srednie,1,1.0,0,6259.0,48.0,0,1,6.0
4806,4806,podstawowe,0,1.0,0,6573.0,56.0,1,0,12.0
4807,4807,wyzsze,1,1.0,1,6882.0,43.0,0,1,10.0
4808,4808,wyzsze,0,1.0,1,5892.0,58.0,0,1,8.0
4809,4809,podstawowe,1,0.0,1,5616.0,40.0,0,1,5.0
4810,4810,podstawowe,1,0.0,1,10367.0,60.0,1,1,7.0
4811,4811,srednie,1,1.0,0,9856.0,51.0,0,1,7.0
4812,4812,wyzsze,0,1.0,0,5958.0,,0,0,12.0
4813,4813,srednie,1,0.0,1,10850.0,37.0,1,1,8.0
4814,4814,wyzsze,1,1.0,1,7601.0,46.0,0,1,2.0
4815,4815,srednie,1,1.0,0,5144.0,54.0,0,1,12.0
4816,4816,wyzsze,1,0.0,1,7076.0,51.0,0,1,15.0
4817,4817,wyzsze,1,0.0,0,7404.0,57.0,0,1,9.0
4818,4818,srednie,0,0.0,0,9787.0,54.0,1,1,7.0
4819,4819,wyzsze,1,0.0,1,5460.0,52.0,0,0,10.0
4820,4820,podstawowe,1,0.0,0,5680.0,68.0,0,1,11.0
4821,4821,wyzsze,0,1.0,1,11467.0,47.0,0,1,0.0
4822,4822,srednie,1,0.0,0,9493.0,,0,1,
4823,4823,podstawowe,0,0.0,0,11880.0,59.0,0,1,10.0
4824,4824,wyzsze,1,1.0,0,8611.0,40.0,0,0,6.0
4825,4825,podstawowe,0,0.0,1,9158.0,53.0,0,1,7.0
4826,4826,podstawowe,1,0.0,1,9313.0,52.0,0,0,10.0
4827,4827,podstawowe,0,0.0,0,7221.0,55.0,0,1,4.0
4828,4828,podstawowe,1,0.0,0,6709.0,51.0,0,0,9.0
4829,4829,srednie,1,0.0,0,6448.0,52.0,0,1,5.0
4830,4830,podstawowe,1,0.0,1,7832.0,43.0,0,0,2.0
4831,4831,wyzsze,1,1.0,0,12892.0,40.0,0,1,4.0
4832,4832,wyzsze,0,0.0,0,8636.0,52.0,0,1,13.0
4833,4833,srednie,1,1.0,1,8226.0,46.0,0,1,2.0
4834,4834,podstawowe,1,1.0,0,6924.0,61.0,0,1,10.0
4835,4835,wyzsze,1,0.0,1,6087.0,38.0,1,1,0.0
4836,4836,podstawowe,1,1.0,0,9519.0,44.0,0,1,5.0
4837,4837,wyzsze,1,0.0,0,8389.0,50.0,0,1,4.0
4838,4838,srednie,1,0.0,0,7348.0,55.0,0,1,7.0
4839,4839,srednie,1,0.0,1,6798.0,53.0,0,1,
4840,4840,srednie,1,0.0,0,7904.0,54.0,0,0,6.0
4841,4841,podstawowe,1,0.0,0,7481.0,55.0,0,0,0.0
4842,4842,srednie,0,1.0,0,7691.0,52.0,0,0,6.0
4843,4843,wyzsze,1,1.0,0,7349.0,42.0,0,1,0.0
4844,4844,wyzsze,1,1.0,1,7947.0,57.0,0,1,8.0
4845,4845,wyzsze,1,0.0,0,11127.0,44.0,0,1,6.0
4846,4846,srednie,0,0.0,0,11617.0,43.0,0,1,10.0
4847,4847,wyzsze,1,1.0,0,6715.0,46.0,0,1,5.0
4848,4848,podstawowe,1,0.0,0,8081.0,54.0,0,1,8.0
4849,4849,wyzsze,1,0.0,0,6520.0,45.0,0,1,11.0
4850,4850,srednie,0,1.0,1,8039.0,58.0,0,1,3.0
4851,4851,wyzsze,1,1.0,0,7018.0,53.0,0,1,10.0
4852,4852,podstawowe,0,0.0,0,7913.0,56.0,0,1,
4853,4853,wyzsze,0,0.0,1,7830.0,47.0,1,1,12.0
4854,4854,wyzsze,0,0.0,1,11749.0,53.0,0,0,2.0
4855,4855,wyzsze,0,1.0,1,6436.0,40.0,0,1,17.0
4856,4856,podstawowe,1,0.0,0,5924.0,53.0,0,1,12.0
4857,4857,wyzsze,1,1.0,0,11531.0,51.0,0,1,9.0
4858,4858,podstawowe,1,0.0,1,7897.0,47.0,0,1,12.0
4859,4859,srednie,1,0.0,0,6014.0,58.0,0,1,11.0
4860,4860,wyzsze,1,0.0,1,6802.0,52.0,0,1,3.0
4861,4861,wyzsze,0,1.0,0,8478.0,52.0,0,0,9.0
4862,4862,srednie,0,0.0,0,9115.0,55.0,0,0,10.0
4863,4863,srednie,1,0.0,0,5526.0,49.0,0,1,9.0
4864,4864,srednie,0,1.0,1,7241.0,,0,1,4.0
4865,4865,wyzsze,1,1.0,1,4880.0,60.0,1,0,13.0
4866,4866,podstawowe,0,1.0,0,5437.0,61.0,0,1,6.0
4867,4867,wyzsze,1,1.0,1,13055.0,43.0,0,1,9.0
4868,4868,wyzsze,1,0.0,0,8750.0,43.0,0,1,7.0
4869,4869,podstawowe,0,0.0,0,14708.0,50.0,0,1,9.0
4870,4870,podstawowe,0,1.0,1,5612.0,53.0,0,0,9.0
4871,4871,srednie,0,0.0,0,5638.0,46.0,0,0,6.0
4872,4872,wyzsze,1,1.0,0,7395.0,57.0,1,1,0.0
4873,4873,wyzsze,1,1.0,1,7475.0,44.0,0,0,
4874,4874,podstawowe,0,1.0,0,8511.0,40.0,0,0,0.0
4875,4875,wyzsze,0,1.0,0,8130.0,50.0,0,1,12.0
4876,4876,srednie,0,1.0,0,12023.0,48.0,0,1,
4877,4877,srednie,1,0.0,0,8545.0,49.0,0,1,7.0
4878,4878,srednie,0,1.0,0,6261.0,53.0,0,1,32.0
4879,4879,wyzsze,1,0.0,1,6478.0,43.0,0,0,5.0
4880,4880,wyzsze,1,1.0,0,10627.0,52.0,0,1,15.0
4881,4881,wyzsze,1,1.0,0,9789.0,42.0,0,1,7.0
4882,4882,srednie,0,0.0,0,9861.0,53.0,0,1,10.0
4883,4883,podstawowe,0,0.0,1,9685.0,52.0,0,1,23.0
4884,4884,srednie,1,1.0,0,12411.0,45.0,0,1,11.0
4885,4885,wyzsze,1,1.0,0,6328.0,55.0,0,1,14.0
4886,4886,podstawowe,1,1.0,1,7866.0,46.0,1,1,7.0
4887,4887,srednie,1,1.0,0,7805.0,57.0,0,1,13.0
4888,4888,srednie,0,,0,9513.0,55.0,0,1,11.0
4889,4889,wyzsze,1,1.0,0,6493.0,61.0,0,1,
4890,4890,podstawowe,1,1.0,0,6939.0,53.0,1,0,9.0
4891,4891,wyzsze,1,1.0,1,5564.0,31.0,1,1,13.0
4892,4892,wyzsze,0,0.0,0,7430.0,46.0,1,1,7.0
4893,4893,srednie,1,1.0,1,6826.0,55.0,1,0,13.0
4894,4894,srednie,0,1.0,1,15046.0,48.0,0,1,9.0
4895,4895,srednie,0,0.0,0,7418.0,59.0,0,0,10.0
4896,4896,wyzsze,0,0.0,0,7146.0,,0,0,9.0
4897,4897,srednie,1,1.0,0,8086.0,47.0,0,1,1.0
4898,4898,srednie,0,1.0,0,7300.0,56.0,0,1,8.0
4899,4899,srednie,1,0.0,0,8585.0,62.0,0,0,
4900,4900,srednie,1,1.0,0,,44.0,0,1,6.0
4901,4901,srednie,1,1.0,0,7736.0,51.0,0,1,7.0
4902,4902,srednie,1,1.0,0,7996.0,,0,1,9.0
4903,4903,podstawowe,1,1.0,1,5537.0,52.0,0,0,13.0
4904,4904,srednie,1,0.0,0,10632.0,,0,1,6.0
4905,4905,srednie,1,1.0,0,5748.0,59.0,0,1,12.0
4906,4906,srednie,1,1.0,0,12002.0,50.0,0,0,7.0
4907,4907,podstawowe,1,0.0,0,5826.0,48.0,0,1,10.0
4908,4908,wyzsze,1,0.0,0,8940.0,60.0,0,1,13.0
4909,4909,srednie,1,1.0,0,7387.0,50.0,0,0,8.0
4910,4910,wyzsze,0,1.0,1,5903.0,35.0,1,1,4.0
4911,4911,podstawowe,0,1.0,1,9747.0,33.0,1,1,10.0
4912,4912,srednie,1,1.0,0,9413.0,55.0,0,1,11.0
4913,4913,podstawowe,1,1.0,0,7245.0,68.0,0,0,9.0
4914,4914,podstawowe,1,0.0,0,9102.0,56.0,0,1,1.0
4915,4915,srednie,0,,0,8298.0,49.0,0,1,10.0
4916,4916,wyzsze,1,0.0,0,6448.0,58.0,0,1,2.0
4917,4917,wyzsze,1,0.0,0,8631.0,43.0,0,1,11.0
4918,4918,wyzsze,1,0.0,0,10126.0,55.0,0,1,12.0
4919,4919,wyzsze,1,1.0,0,6682.0,36.0,0,1,10.0
4920,4920,wyzsze,0,1.0,0,6386.0,46.0,0,1,11.0
4921,4921,wyzsze,1,1.0,0,7490.0,57.0,0,1,8.0
4922,4922,srednie,1,1.0,0,7425.0,42.0,0,1,16.0
4923,4923,srednie,1,1.0,0,11349.0,47.0,0,0,35.0
4924,4924,wyzsze,0,1.0,0,14337.0,42.0,0,1,9.0
4925,4925,srednie,0,1.0,0,6839.0,64.0,0,1,7.0
4926,4926,srednie,1,0.0,0,11303.0,45.0,0,1,5.0
4927,4927,podstawowe,1,0.0,0,11487.0,60.0,1,1,0.0
4928,4928,srednie,1,0.0,1,6617.0,44.0,0,1,7.0
4929,4929,wyzsze,1,,1,6619.0,40.0,1,1,8.0
4930,4930,podstawowe,0,0.0,0,9101.0,48.0,0,1,11.0
4931,4931,srednie,0,1.0,0,6575.0,48.0,0,1,8.0
4932,4932,wyzsze,1,0.0,0,7234.0,44.0,0,1,27.0
4933,4933,wyzsze,1,0.0,0,6154.0,58.0,1,1,10.0
4934,4934,wyzsze,0,1.0,1,13090.0,44.0,0,1,9.0
4935,4935,wyzsze,1,1.0,0,8499.0,41.0,0,1,2.0
4936,4936,podstawowe,1,1.0,0,7589.0,38.0,1,1,7.0
4937,4937,srednie,0,0.0,0,8494.0,39.0,0,1,7.0
4938,4938,srednie,0,1.0,1,7018.0,38.0,1,1,9.0
4939,4939,srednie,1,1.0,1,10682.0,52.0,0,1,5.0
4940,4940,wyzsze,1,0.0,0,7263.0,60.0,0,0,0.0
4941,4941,wyzsze,1,0.0,0,6271.0,48.0,0,0,12.0
4942,4942,srednie,1,0.0,1,7244.0,48.0,1,0,11.0
4943,4943,srednie,0,0.0,0,10280.0,59.0,0,1,10.0
4944,4944,podstawowe,0,0.0,0,,50.0,0,1,9.0
4945,4945,podstawowe,0,0.0,0,6954.0,46.0,0,0,13.0
4946,4946,srednie,1,1.0,1,5098.0,40.0,1,1,5.0
4947,4947,podstawowe,1,,0,7829.0,48.0,0,1,13.0
4948,4948,podstawowe,0,1.0,1,7280.0,53.0,1,0,4.0
4949,4949,podstawowe,1,1.0,0,6295.0,57.0,0,1,8.0
4950,4950,wyzsze,1,1.0,0,7253.0,39.0,0,1,12.0
4951,4951,srednie,1,0.0,1,5152.0,,0,1,18.0
4952,4952,srednie,0,1.0,0,8323.0,64.0,0,1,
4953,4953,srednie,0,1.0,0,6197.0,54.0,0,1,3.0
4954,4954,srednie,0,1.0,0,6970.0,53.0,0,1,4.0
4955,4955,srednie,0,0.0,0,5614.0,50.0,0,1,4.0
4956,4956,podstawowe,0,0.0,0,10307.0,54.0,0,1,10.0
4957,4957,wyzsze,0,0.0,1,8666.0,55.0,0,1,9.0
4958,4958,wyzsze,0,0.0,0,6718.0,44.0,0,0,14.0
4959,4959,wyzsze,0,0.0,0,9076.0,66.0,0,1,7.0
4960,4960,podstawowe,1,0.0,1,6836.0,60.0,0,1,8.0
4961,4961,srednie,1,0.0,1,8867.0,44.0,0,1,11.0
4962,4962,wyzsze,1,1.0,0,4787.0,57.0,0,0,6.0
4963,4963,podstawowe,0,0.0,1,9323.0,49.0,0,1,3.0
4964,4964,srednie,1,1.0,1,5483.0,,1,1,0.0
4965,4965,podstawowe,0,0.0,0,6651.0,49.0,0,1,8.0
4966,4966,wyzsze,0,0.0,0,9914.0,48.0,0,0,11.0
4967,4967,srednie,1,1.0,0,11251.0,49.0,0,1,4.0
4968,4968,srednie,1,0.0,0,13251.0,60.0,0,0,14.0
4969,4969,podstawowe,0,1.0,0,9569.0,55.0,0,1,7.0
4970,4970,podstawowe,0,1.0,0,6192.0,52.0,0,1,10.0
4971,4971,wyzsze,1,1.0,1,6064.0,43.0,0,1,5.0
4972,4972,wyzsze,1,0.0,0,6138.0,49.0,0,0,7.0
4973,4973,wyzsze,1,1.0,0,8698.0,45.0,0,1,12.0
4974,4974,srednie,0,1.0,1,9582.0,51.0,1,0,4.0
4975,4975,wyzsze,1,1.0,0,7020.0,56.0,1,0,2.0
4976,4976,srednie,1,0.0,0,10083.0,49.0,0,1,4.0
4977,4977,srednie,1,0.0,0,7146.0,,0,1,10.0
4978,4978,srednie,0,0.0,1,6500.0,46.0,0,1,11.0
4979,4979,srednie,1,0.0,0,6548.0,49.0,0,1,5.0
4980,4980,srednie,0,1.0,0,13985.0,55.0,0,0,4.0
4981,4981,wyzsze,0,0.0,1,10049.0,50.0,0,1,6.0
4982,4982,podstawowe,0,1.0,1,7693.0,59.0,0,1,
4983,4983,srednie,0,1.0,1,8531.0,52.0,0,1,8.0
4984,4984,podstawowe,0,1.0,1,6004.0,54.0,0,1,2.0
4985,4985,podstawowe,1,1.0,1,10576.0,46.0,0,1,
4986,4986,podstawowe,0,0.0,1,14323.0,36.0,0,1,3.0
4987,4987,srednie,0,1.0,0,10685.0,51.0,1,0,11.0
4988,4988,wyzsze,1,1.0,0,6328.0,55.0,0,0,
4989,4989,wyzsze,0,1.0,0,9428.0,60.0,0,1,10.0
4990,4990,wyzsze,1,0.0,1,10882.0,54.0,0,1,10.0
4991,4991,srednie,1,1.0,1,10294.0,56.0,0,1,9.0
4992,4992,srednie,1,0.0,0,7277.0,43.0,0,1,9.0
4993,4993,wyzsze,1,0.0,0,10261.0,47.0,0,1,9.0
4994,4994,srednie,1,1.0,1,9033.0,49.0,0,1,7.0
4995,4995,wyzsze,0,0.0,0,12148.0,44.0,0,1,8.0
4996,4996,srednie,1,1.0,0,7417.0,49.0,0,1,8.0
4997,4997,srednie,1,1.0,0,9518.0,53.0,0,1,9.0
4998,4998,srednie,1,1.0,1,5851.0,44.0,0,1,7.0
4999,4999,podstawowe,1,0.0,0,7516.0,45.0,0,1,1.0
5000,5000,wyzsze,1,0.0,1,8204.0,46.0,1,0,8.0
5001,5001,wyzsze,1,1.0,1,10963.0,65.0,0,1,10.0
5002,5002,srednie,1,0.0,0,9474.0,58.0,0,1,7.0
5003,5003,wyzsze,1,0.0,0,8899.0,50.0,0,0,8.0
5004,5004,srednie,1,1.0,1,6185.0,47.0,1,1,9.0
5005,5005,wyzsze,1,0.0,0,11979.0,45.0,0,0,8.0
5006,5006,podstawowe,1,0.0,0,6648.0,58.0,0,1,10.0
5007,5007,wyzsze,1,1.0,1,10678.0,43.0,1,0,12.0
5008,5008,podstawowe,1,1.0,1,6982.0,57.0,0,1,10.0
5009,5009,srednie,0,1.0,0,8011.0,48.0,0,1,9.0
5010,5010,wyzsze,1,1.0,1,7241.0,52.0,0,1,8.0
5011,5011,podstawowe,1,1.0,0,5622.0,55.0,0,1,11.0
5012,5012,wyzsze,1,1.0,1,7307.0,52.0,0,1,13.0
5013,5013,srednie,1,1.0,1,11805.0,52.0,0,1,7.0
5014,5014,srednie,1,1.0,0,9351.0,46.0,1,1,11.0
5015,5015,srednie,1,0.0,0,6560.0,61.0,0,1,9.0
5016,5016,podstawowe,1,1.0,0,7991.0,56.0,0,1,10.0
5017,5017,wyzsze,0,1.0,1,4283.0,29.0,1,0,11.0
5018,5018,podstawowe,1,1.0,0,9955.0,53.0,0,1,12.0
5019,5019,srednie,1,0.0,0,7776.0,51.0,0,1,9.0
5020,5020,wyzsze,0,0.0,0,5248.0,56.0,0,0,19.0
5021,5021,wyzsze,0,1.0,0,6118.0,45.0,0,1,7.0
5022,5022,srednie,1,0.0,0,13382.0,49.0,0,0,5.0
5023,5023,srednie,0,0.0,0,9593.0,55.0,0,1,11.0
5024,5024,wyzsze,0,0.0,1,8374.0,59.0,0,1,9.0
5025,5025,wyzsze,0,0.0,1,11139.0,50.0,0,1,5.0
5026,5026,srednie,1,0.0,0,11768.0,59.0,1,1,14.0
5027,5027,srednie,1,1.0,1,7507.0,57.0,0,1,13.0
5028,5028,srednie,1,1.0,1,7733.0,55.0,0,1,4.0
5029,5029,wyzsze,1,0.0,0,6123.0,48.0,0,1,15.0
5030,5030,srednie,0,0.0,0,6954.0,51.0,0,1,14.0
5031,5031,srednie,1,1.0,0,7675.0,,1,1,22.0
5032,5032,wyzsze,0,1.0,1,10334.0,44.0,0,1,5.0
5033,5033,wyzsze,1,0.0,0,7583.0,53.0,0,0,7.0
5034,5034,wyzsze,0,1.0,0,10157.0,52.0,0,0,3.0
5035,5035,wyzsze,0,0.0,0,7621.0,45.0,0,1,1.0
5036,5036,srednie,1,1.0,0,11348.0,54.0,0,1,8.0
5037,5037,podstawowe,0,1.0,0,9149.0,48.0,0,1,11.0
5038,5038,wyzsze,1,1.0,0,6294.0,42.0,0,1,7.0
5039,5039,srednie,1,0.0,0,11712.0,59.0,0,1,9.0
5040,5040,srednie,1,1.0,1,10009.0,50.0,0,1,8.0
5041,5041,srednie,1,1.0,0,8922.0,53.0,0,1,
5042,5042,podstawowe,0,1.0,0,8397.0,52.0,0,0,13.0
5043,5043,srednie,1,1.0,0,7231.0,54.0,0,1,5.0
5044,5044,podstawowe,1,1.0,0,9487.0,52.0,0,1,
5045,5045,podstawowe,1,0.0,0,8535.0,46.0,0,1,9.0
5046,5046,wyzsze,0,0.0,0,9135.0,51.0,0,1,11.0
5047,5047,srednie,1,0.0,0,5009.0,59.0,0,1,13.0
5048,5048,srednie,1,0.0,1,11375.0,53.0,0,1,1.0
5049,5049,wyzsze,1,1.0,1,7246.0,54.0,0,1,7.0
5050,5050,podstawowe,1,0.0,1,7007.0,54.0,0,1,6.0
5051,5051,podstawowe,0,1.0,0,7676.0,55.0,0,0,8.0
5052,5052,wyzsze,1,0.0,0,6759.0,61.0,0,1,5.0
5053,5053,podstawowe,0,0.0,0,8735.0,57.0,0,1,9.0
5054,5054,srednie,0,1.0,0,8272.0,52.0,0,1,0.0
5055,5055,wyzsze,1,0.0,1,4095.0,44.0,1,1,11.0
5056,5056,wyzsze,1,1.0,0,9159.0,51.0,0,0,15.0
5057,5057,srednie,1,0.0,0,7634.0,65.0,0,1,
5058,5058,wyzsze,1,0.0,0,10213.0,53.0,0,1,15.0
5059,5059,wyzsze,1,0.0,0,6131.0,60.0,0,1,8.0
5060,5060,podstawowe,1,0.0,0,8970.0,57.0,0,1,11.0
5061,5061,wyzsze,0,1.0,0,7461.0,59.0,0,1,9.0
5062,5062,srednie,1,0.0,0,10837.0,53.0,0,0,23.0
5063,5063,srednie,0,1.0,1,4192.0,36.0,1,1,0.0
5064,5064,srednie,1,0.0,0,8293.0,44.0,0,1,13.0
5065,5065,srednie,1,0.0,1,5996.0,55.0,0,0,3.0
5066,5066,srednie,1,1.0,0,8780.0,51.0,0,1,10.0
5067,5067,podstawowe,0,1.0,1,6952.0,42.0,1,1,13.0
5068,5068,podstawowe,1,1.0,1,4125.0,54.0,0,1,0.0
5069,5069,srednie,1,1.0,0,8060.0,47.0,0,0,12.0
5070,5070,podstawowe,0,0.0,0,5471.0,40.0,0,1,2.0
5071,5071,wyzsze,1,0.0,0,5756.0,54.0,0,1,9.0
5072,5072,wyzsze,0,0.0,1,5835.0,46.0,0,1,6.0
5073,5073,podstawowe,0,0.0,0,6720.0,53.0,0,0,0.0
5074,5074,podstawowe,0,0.0,1,4805.0,49.0,0,1,11.0
5075,5075,podstawowe,1,0.0,0,7481.0,49.0,0,1,0.0
5076,5076,podstawowe,1,1.0,1,5756.0,59.0,0,1,8.0
5077,5077,srednie,0,0.0,0,9223.0,54.0,0,1,6.0
5078,5078,podstawowe,1,0.0,0,9268.0,45.0,0,0,5.0
5079,5079,podstawowe,1,1.0,1,6514.0,58.0,0,1,4.0
5080,5080,srednie,1,1.0,0,7561.0,50.0,0,1,11.0
5081,5081,podstawowe,1,0.0,0,10460.0,53.0,0,0,10.0
5082,5082,wyzsze,1,1.0,0,4964.0,43.0,0,1,
5083,5083,wyzsze,1,1.0,1,7847.0,45.0,0,1,11.0
5084,5084,srednie,0,1.0,0,9930.0,52.0,1,1,7.0
5085,5085,wyzsze,1,1.0,0,10177.0,49.0,0,1,
5086,5086,podstawowe,1,1.0,0,9014.0,54.0,0,1,7.0
5087,5087,podstawowe,0,1.0,0,8698.0,53.0,0,0,15.0
5088,5088,podstawowe,0,0.0,0,6467.0,53.0,0,1,
5089,5089,srednie,1,1.0,1,6830.0,58.0,0,1,6.0
5090,5090,podstawowe,1,1.0,0,8003.0,47.0,0,1,4.0
5091,5091,wyzsze,1,0.0,0,12283.0,41.0,0,0,11.0
5092,5092,wyzsze,1,1.0,0,8594.0,45.0,0,1,8.0
5093,5093,srednie,1,1.0,0,10302.0,50.0,0,1,10.0
5094,5094,wyzsze,1,0.0,1,10329.0,47.0,0,0,4.0
5095,5095,wyzsze,1,0.0,0,10569.0,45.0,0,1,10.0
5096,5096,wyzsze,1,0.0,0,6104.0,,0,1,7.0
5097,5097,srednie,1,0.0,0,6740.0,,0,1,7.0
5098,5098,wyzsze,1,1.0,1,9301.0,55.0,0,1,
5099,5099,srednie,1,0.0,0,7917.0,51.0,0,1,7.0
5100,5100,podstawowe,1,0.0,0,6401.0,43.0,0,1,12.0
5101,5101,podstawowe,1,0.0,1,7516.0,51.0,1,1,11.0
5102,5102,srednie,0,0.0,0,8965.0,52.0,0,1,5.0
5103,5103,podstawowe,0,1.0,0,9419.0,47.0,0,1,7.0
5104,5104,wyzsze,1,1.0,0,6767.0,37.0,0,0,2.0
5105,5105,wyzsze,0,0.0,0,6438.0,44.0,0,1,10.0
5106,5106,podstawowe,0,1.0,0,7088.0,46.0,0,1,4.0
5107,5107,podstawowe,1,1.0,0,6563.0,53.0,0,1,14.0
5108,5108,srednie,0,1.0,1,8544.0,48.0,0,1,12.0
5109,5109,srednie,1,0.0,0,7866.0,60.0,0,1,8.0
5110,5110,wyzsze,0,1.0,0,9002.0,50.0,0,0,8.0
5111,5111,srednie,1,1.0,0,4895.0,48.0,0,1,12.0
5112,5112,wyzsze,1,0.0,0,6104.0,43.0,0,0,7.0
5113,5113,wyzsze,1,1.0,0,9630.0,45.0,0,1,3.0
5114,5114,srednie,0,1.0,1,7722.0,54.0,0,0,10.0
5115,5115,podstawowe,1,0.0,0,9720.0,55.0,0,0,3.0
5116,5116,wyzsze,1,1.0,0,6068.0,48.0,1,1,11.0
5117,5117,wyzsze,1,0.0,1,6247.0,53.0,0,0,14.0
5118,5118,wyzsze,1,0.0,1,6413.0,56.0,0,0,
5119,5119,wyzsze,0,0.0,1,6437.0,45.0,0,1,8.0
5120,5120,wyzsze,1,0.0,0,,39.0,1,0,5.0
5121,5121,podstawowe,1,1.0,1,6285.0,45.0,0,1,5.0
5122,5122,srednie,1,1.0,0,7295.0,58.0,0,0,14.0
5123,5123,wyzsze,0,1.0,0,6319.0,51.0,0,0,0.0
5124,5124,wyzsze,0,1.0,1,7777.0,60.0,0,1,36.0
5125,5125,wyzsze,0,1.0,0,11147.0,49.0,0,1,6.0
5126,5126,srednie,0,1.0,1,3447.0,,1,1,0.0
5127,5127,wyzsze,0,0.0,0,8512.0,57.0,0,1,1.0
5128,5128,podstawowe,0,0.0,1,8729.0,54.0,0,1,10.0
5129,5129,srednie,0,1.0,0,10228.0,41.0,0,0,
5130,5130,wyzsze,1,0.0,1,6090.0,50.0,1,1,3.0
5131,5131,srednie,1,0.0,0,6211.0,52.0,0,1,15.0
5132,5132,srednie,1,1.0,0,7616.0,38.0,0,0,10.0
5133,5133,podstawowe,0,0.0,0,4816.0,44.0,1,1,4.0
5134,5134,srednie,1,0.0,0,6749.0,49.0,0,1,7.0
5135,5135,podstawowe,1,1.0,0,7288.0,51.0,0,1,8.0
5136,5136,srednie,0,1.0,0,7064.0,55.0,0,1,15.0
5137,5137,podstawowe,1,1.0,0,9610.0,50.0,1,1,13.0
5138,5138,wyzsze,0,1.0,0,9222.0,59.0,0,0,5.0
5139,5139,srednie,0,0.0,0,8440.0,53.0,0,1,7.0
5140,5140,wyzsze,1,0.0,1,7995.0,54.0,0,1,6.0
5141,5141,podstawowe,0,0.0,1,6879.0,67.0,0,1,14.0
5142,5142,wyzsze,0,0.0,1,6521.0,46.0,0,1,36.0
5143,5143,podstawowe,1,,0,10235.0,46.0,0,1,11.0
5144,5144,wyzsze,1,1.0,1,5523.0,47.0,0,1,12.0
5145,5145,podstawowe,1,1.0,1,7722.0,52.0,0,1,2.0
5146,5146,wyzsze,0,0.0,0,6688.0,40.0,1,1,8.0
5147,5147,wyzsze,1,1.0,1,7393.0,53.0,0,1,3.0
5148,5148,wyzsze,0,0.0,1,7076.0,46.0,1,0,12.0
